prev_timestamp,timestamp,gap_minutes,prev_weekday,prev_time,curr_weekday,curr_time,gap_minutes_int,pattern_key,pattern_count,gap_type
2020-03-04 23:10:00,2020-03-04 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-03-04 23:55:00,2020-03-05 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-03-05 23:10:00,2020-03-05 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-03-05 23:55:00,2020-03-06 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-03-06 23:10:00,2020-03-09 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-03-09 05:05:00,2020-03-09 05:15:00,10.0,Monday,05:05,Monday,05:15,10,Monday|05:05|Monday|05:15|10,1,intraday_missing_candidate
2020-03-09 05:20:00,2020-03-09 06:10:00,50.0,Monday,05:20,Monday,06:10,50,Monday|05:20|Monday|06:10|50,1,intraday_missing_candidate
2020-03-09 07:05:00,2020-03-09 07:25:00,20.0,Monday,07:05,Monday,07:25,20,Monday|07:05|Monday|07:25|20,1,intraday_missing_candidate
2020-03-09 07:25:00,2020-03-09 08:25:00,60.0,Monday,07:25,Monday,08:25,60,Monday|07:25|Monday|08:25|60,1,exceptional_closure_or_missing
2020-03-09 08:35:00,2020-03-09 08:50:00,15.0,Monday,08:35,Monday,08:50,15,Monday|08:35|Monday|08:50|15,1,intraday_missing_candidate
2020-03-09 09:10:00,2020-03-09 09:25:00,15.0,Monday,09:10,Monday,09:25,15,Monday|09:10|Monday|09:25|15,1,intraday_missing_candidate
2020-03-09 09:40:00,2020-03-09 11:00:00,80.0,Monday,09:40,Monday,11:00,80,Monday|09:40|Monday|11:00|80,1,exceptional_closure_or_missing
2020-03-09 11:05:00,2020-03-09 11:25:00,20.0,Monday,11:05,Monday,11:25,20,Monday|11:05|Monday|11:25|20,1,intraday_missing_candidate
2020-03-09 11:25:00,2020-03-09 12:20:00,55.0,Monday,11:25,Monday,12:20,55,Monday|11:25|Monday|12:20|55,1,intraday_missing_candidate
2020-03-09 12:50:00,2020-03-09 13:55:00,65.0,Monday,12:50,Monday,13:55,65,Monday|12:50|Monday|13:55|65,1,exceptional_closure_or_missing
2020-03-09 13:55:00,2020-03-09 14:50:00,55.0,Monday,13:55,Monday,14:50,55,Monday|13:55|Monday|14:50|55,1,intraday_missing_candidate
2020-03-09 14:50:00,2020-03-09 15:45:00,55.0,Monday,14:50,Monday,15:45,55,Monday|14:50|Monday|15:45|55,1,intraday_missing_candidate
2020-03-09 15:45:00,2020-03-09 16:05:00,20.0,Monday,15:45,Monday,16:05,20,Monday|15:45|Monday|16:05|20,1,intraday_missing_candidate
2020-03-09 16:05:00,2020-03-09 16:30:00,25.0,Monday,16:05,Monday,16:30,25,Monday|16:05|Monday|16:30|25,1,intraday_missing_candidate
2020-03-09 16:35:00,2020-03-09 16:45:00,10.0,Monday,16:35,Monday,16:45,10,Monday|16:35|Monday|16:45|10,1,intraday_missing_candidate
2020-03-09 23:10:00,2020-03-09 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-03-09 23:55:00,2020-03-10 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-03-10 23:10:00,2020-03-10 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-03-10 23:55:00,2020-03-11 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-03-11 23:10:00,2020-03-11 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-03-11 23:55:00,2020-03-12 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-03-12 14:55:00,2020-03-12 15:25:00,30.0,Thursday,14:55,Thursday,15:25,30,Thursday|14:55|Thursday|15:25|30,1,intraday_missing_candidate
2020-03-12 15:30:00,2020-03-12 16:05:00,35.0,Thursday,15:30,Thursday,16:05,35,Thursday|15:30|Thursday|16:05|35,1,intraday_missing_candidate
2020-03-12 16:05:00,2020-03-12 16:30:00,25.0,Thursday,16:05,Thursday,16:30,25,Thursday|16:05|Thursday|16:30|25,1,intraday_missing_candidate
2020-03-12 16:35:00,2020-03-12 16:50:00,15.0,Thursday,16:35,Thursday,16:50,15,Thursday|16:35|Thursday|16:50|15,1,intraday_missing_candidate
2020-03-12 23:10:00,2020-03-12 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-03-12 23:55:00,2020-03-13 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-03-13 14:15:00,2020-03-13 14:40:00,25.0,Friday,14:15,Friday,14:40,25,Friday|14:15|Friday|14:40|25,1,intraday_missing_candidate
2020-03-13 14:40:00,2020-03-13 14:50:00,10.0,Friday,14:40,Friday,14:50,10,Friday|14:40|Friday|14:50|10,1,intraday_missing_candidate
2020-03-13 14:50:00,2020-03-13 15:00:00,10.0,Friday,14:50,Friday,15:00,10,Friday|14:50|Friday|15:00|10,1,intraday_missing_candidate
2020-03-13 15:05:00,2020-03-13 15:15:00,10.0,Friday,15:05,Friday,15:15,10,Friday|15:05|Friday|15:15|10,1,intraday_missing_candidate
2020-03-13 15:15:00,2020-03-13 16:05:00,50.0,Friday,15:15,Friday,16:05,50,Friday|15:15|Friday|16:05|50,1,intraday_missing_candidate
2020-03-13 16:10:00,2020-03-13 16:30:00,20.0,Friday,16:10,Friday,16:30,20,Friday|16:10|Friday|16:30|20,1,intraday_missing_candidate
2020-03-13 23:10:00,2020-03-16 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-03-16 01:25:00,2020-03-16 07:05:00,340.0,Monday,01:25,Monday,07:05,340,Monday|01:25|Monday|07:05|340,1,exceptional_closure_or_missing
2020-03-16 07:05:00,2020-03-16 13:50:00,405.0,Monday,07:05,Monday,13:50,405,Monday|07:05|Monday|13:50|405,1,exceptional_closure_or_missing
2020-03-16 13:55:00,2020-03-16 14:30:00,35.0,Monday,13:55,Monday,14:30,35,Monday|13:55|Monday|14:30|35,1,intraday_missing_candidate
2020-03-16 14:30:00,2020-03-16 16:45:00,135.0,Monday,14:30,Monday,16:45,135,Monday|14:30|Monday|16:45|135,1,exceptional_closure_or_missing
2020-03-16 23:10:00,2020-03-16 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-03-16 23:55:00,2020-03-17 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-03-17 04:05:00,2020-03-17 05:10:00,65.0,Tuesday,04:05,Tuesday,05:10,65,Tuesday|04:05|Tuesday|05:10|65,1,exceptional_closure_or_missing
2020-03-17 05:35:00,2020-03-17 06:15:00,40.0,Tuesday,05:35,Tuesday,06:15,40,Tuesday|05:35|Tuesday|06:15|40,1,intraday_missing_candidate
2020-03-17 06:15:00,2020-03-17 11:25:00,310.0,Tuesday,06:15,Tuesday,11:25,310,Tuesday|06:15|Tuesday|11:25|310,1,exceptional_closure_or_missing
2020-03-17 23:10:00,2020-03-17 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-03-17 23:55:00,2020-03-18 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-03-18 08:15:00,2020-03-18 08:35:00,20.0,Wednesday,08:15,Wednesday,08:35,20,Wednesday|08:15|Wednesday|08:35|20,1,intraday_missing_candidate
2020-03-18 08:35:00,2020-03-18 11:00:00,145.0,Wednesday,08:35,Wednesday,11:00,145,Wednesday|08:35|Wednesday|11:00|145,1,exceptional_closure_or_missing
2020-03-18 11:00:00,2020-03-18 13:00:00,120.0,Wednesday,11:00,Wednesday,13:00,120,Wednesday|11:00|Wednesday|13:00|120,1,exceptional_closure_or_missing
2020-03-18 13:00:00,2020-03-18 16:30:00,210.0,Wednesday,13:00,Wednesday,16:30,210,Wednesday|13:00|Wednesday|16:30|210,1,exceptional_closure_or_missing
2020-03-18 19:55:00,2020-03-18 20:10:00,15.0,Wednesday,19:55,Wednesday,20:10,15,Wednesday|19:55|Wednesday|20:10|15,1,intraday_missing_candidate
2020-03-18 23:10:00,2020-03-18 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-03-18 23:55:00,2020-03-19 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-03-19 23:10:00,2020-03-19 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-03-19 23:55:00,2020-03-20 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-03-20 12:45:00,2020-03-20 13:05:00,20.0,Friday,12:45,Friday,13:05,20,Friday|12:45|Friday|13:05|20,1,intraday_missing_candidate
2020-03-20 13:05:00,2020-03-20 13:15:00,10.0,Friday,13:05,Friday,13:15,10,Friday|13:05|Friday|13:15|10,1,intraday_missing_candidate
2020-03-20 23:10:00,2020-03-23 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-03-23 01:20:00,2020-03-23 05:20:00,240.0,Monday,01:20,Monday,05:20,240,Monday|01:20|Monday|05:20|240,1,exceptional_closure_or_missing
2020-03-23 23:10:00,2020-03-23 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-03-23 23:55:00,2020-03-24 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-03-24 13:00:00,2020-03-24 14:00:00,60.0,Tuesday,13:00,Tuesday,14:00,60,Tuesday|13:00|Tuesday|14:00|60,1,exceptional_closure_or_missing
2020-03-24 23:10:00,2020-03-24 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-03-24 23:55:00,2020-03-25 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-03-25 02:00:00,2020-03-25 02:10:00,10.0,Wednesday,02:00,Wednesday,02:10,10,Wednesday|02:00|Wednesday|02:10|10,1,intraday_missing_candidate
2020-03-25 23:10:00,2020-03-25 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-03-25 23:55:00,2020-03-26 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-03-26 23:10:00,2020-03-26 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-03-26 23:55:00,2020-03-27 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-03-27 23:10:00,2020-03-30 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-03-30 23:10:00,2020-03-30 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-03-30 23:55:00,2020-03-31 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-03-31 23:10:00,2020-03-31 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-03-31 23:55:00,2020-04-01 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-04-01 23:10:00,2020-04-01 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-04-01 23:55:00,2020-04-02 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-04-02 23:10:00,2020-04-02 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-04-02 23:55:00,2020-04-03 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-04-03 23:10:00,2020-04-06 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-04-06 23:10:00,2020-04-06 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-04-06 23:55:00,2020-04-07 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-04-07 23:10:00,2020-04-07 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-04-07 23:55:00,2020-04-08 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-04-08 23:10:00,2020-04-08 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-04-08 23:55:00,2020-04-09 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-04-09 23:10:00,2020-04-09 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-04-09 23:55:00,2020-04-13 01:00:00,4385.0,Thursday,23:55,Monday,01:00,4385,Thursday|23:55|Monday|01:00|4385,7,exceptional_closure_or_missing
2020-04-13 23:10:00,2020-04-13 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-04-13 23:55:00,2020-04-14 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-04-14 23:10:00,2020-04-14 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-04-14 23:55:00,2020-04-15 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-04-15 23:10:00,2020-04-15 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-04-15 23:55:00,2020-04-16 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-04-16 23:10:00,2020-04-16 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-04-16 23:55:00,2020-04-17 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-04-17 23:10:00,2020-04-20 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-04-20 23:10:00,2020-04-20 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-04-20 23:55:00,2020-04-21 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-04-21 23:10:00,2020-04-21 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-04-21 23:55:00,2020-04-22 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-04-22 23:10:00,2020-04-22 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-04-22 23:55:00,2020-04-23 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-04-23 23:10:00,2020-04-23 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-04-23 23:55:00,2020-04-24 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-04-24 23:10:00,2020-04-27 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-04-27 23:10:00,2020-04-27 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-04-27 23:55:00,2020-04-28 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-04-28 23:10:00,2020-04-28 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-04-28 23:55:00,2020-04-29 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-04-29 23:10:00,2020-04-29 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-04-29 23:55:00,2020-04-30 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-04-30 23:10:00,2020-04-30 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-04-30 23:55:00,2020-05-01 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-05-01 23:10:00,2020-05-04 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-05-04 23:10:00,2020-05-04 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-05-04 23:55:00,2020-05-05 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-05-05 23:10:00,2020-05-05 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-05-05 23:55:00,2020-05-06 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-05-06 23:10:00,2020-05-06 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-05-06 23:55:00,2020-05-07 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-05-07 23:10:00,2020-05-07 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-05-07 23:55:00,2020-05-08 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-05-08 23:10:00,2020-05-11 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-05-11 23:10:00,2020-05-11 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-05-11 23:55:00,2020-05-12 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-05-12 23:10:00,2020-05-12 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-05-12 23:55:00,2020-05-13 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-05-13 23:10:00,2020-05-13 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-05-13 23:55:00,2020-05-14 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-05-14 23:10:00,2020-05-14 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-05-14 23:55:00,2020-05-15 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-05-15 23:10:00,2020-05-18 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-05-18 20:50:00,2020-05-18 21:25:00,35.0,Monday,20:50,Monday,21:25,35,Monday|20:50|Monday|21:25|35,1,intraday_missing_candidate
2020-05-18 23:10:00,2020-05-18 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-05-18 23:55:00,2020-05-19 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-05-19 23:10:00,2020-05-19 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-05-19 23:55:00,2020-05-20 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-05-20 23:10:00,2020-05-20 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-05-20 23:55:00,2020-05-21 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-05-21 23:10:00,2020-05-21 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-05-21 23:55:00,2020-05-22 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-05-22 23:10:00,2020-05-25 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-05-25 20:00:00,2020-05-26 01:00:00,300.0,Monday,20:00,Tuesday,01:00,300,Monday|20:00|Tuesday|01:00|300,18,recurring_market_closure
2020-05-26 23:10:00,2020-05-26 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2020-05-26 23:55:00,2020-05-27 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2020-05-27 23:10:00,2020-05-27 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2020-05-27 23:55:00,2020-05-28 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2020-05-28 23:10:00,2020-05-28 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2020-05-28 23:55:00,2020-05-29 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2020-05-29 23:10:00,2020-06-01 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2020-06-01 23:10:00,2020-06-01 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2020-06-01 23:55:00,2020-06-02 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2020-06-02 23:10:00,2020-06-02 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
